"x" "y" "dist.to.edge"
-234.375 1734.375 3234
-140.625 1734.375 3234
-46.875 1734.375 3234
46.875 1734.375 3234
140.625 1734.375 3234
234.375 1734.375 3234
328.125 1734.375 3234
421.875 1734.375 3234
515.625 1734.375 3234
609.375 1734.375 3234
703.125 1734.375 3234
796.875 1734.375 3234
890.625 1734.375 3234
984.375 1734.375 3234
1078.125 1734.375 3234
1171.875 1734.375 3234
1265.625 1734.375 3234
1359.375 1734.375 3234
1453.125 1734.375 3234
1546.875 1734.375 3234
1640.625 1734.375 3234
1734.375 1734.375 3234
1828.125 1734.375 3234
1921.875 1734.375 3234
2015.625 1734.375 3234
2109.375 1734.375 3234
2203.125 1734.375 3234
2296.875 1734.375 3234
2390.625 1734.375 3234
2484.375 1734.375 3234
2578.125 1734.375 3234
2671.875 1734.375 3234
2765.625 1734.375 3234
2859.375 1734.375 3234
2953.125 1734.375 3234
-2953.125 1828.125 3328
-2859.375 1828.125 3328
-2765.625 1828.125 3328
-2671.875 1828.125 3328
-2578.125 1828.125 3328
-2484.375 1828.125 3328
-2390.625 1828.125 3328
-2296.875 1828.125 3328
-2203.125 1828.125 3328
-2109.375 1828.125 3328
-2015.625 1828.125 3328
-1921.875 1828.125 3328
-1828.125 1828.125 3328
-1734.375 1828.125 3328
-1640.625 1828.125 3328
-1546.875 1828.125 3328
-1453.125 1828.125 3328
-1359.375 1828.125 3328
-1265.625 1828.125 3328
-1171.875 1828.125 3328
-1078.125 1828.125 3328
-984.375 1828.125 3328
-890.625 1828.125 3328
-796.875 1828.125 3328
-703.125 1828.125 3328
-609.375 1828.125 3328
-515.625 1828.125 3328
-421.875 1828.125 3328
-328.125 1828.125 3328
-234.375 1828.125 3328
-140.625 1828.125 3328
-46.875 1828.125 3328
46.875 1828.125 3328
140.625 1828.125 3328
234.375 1828.125 3328
328.125 1828.125 3328
421.875 1828.125 3328
515.625 1828.125 3328
609.375 1828.125 3328
703.125 1828.125 3328
796.875 1828.125 3328
890.625 1828.125 3328
984.375 1828.125 3328
1078.125 1828.125 3328
1171.875 1828.125 3328
1265.625 1828.125 3328
1359.375 1828.125 3328
1453.125 1828.125 3328
1546.875 1828.125 3328
1640.625 1828.125 3328
1734.375 1828.125 3328
1828.125 1828.125 3328
1921.875 1828.125 3328
2015.625 1828.125 3328
2109.375 1828.125 3328
2203.125 1828.125 3328
2296.875 1828.125 3328
2390.625 1828.125 3328
2484.375 1828.125 3328
2578.125 1828.125 3328
2671.875 1828.125 3328
2765.625 1828.125 3328
2859.375 1828.125 3328
2953.125 1828.125 3328
-2953.125 1921.875 3422
-2859.375 1921.875 3422
-2765.625 1921.875 3422
-2671.875 1921.875 3422
-2578.125 1921.875 3422
-2484.375 1921.875 3422
-2390.625 1921.875 3422
-2296.875 1921.875 3422
-2203.125 1921.875 3422
-2109.375 1921.875 3422
-2015.625 1921.875 3422
-1921.875 1921.875 3422
-1828.125 1921.875 3422
-1734.375 1921.875 3422
-1640.625 1921.875 3422
-1546.875 1921.875 3422
-1453.125 1921.875 3422
-1359.375 1921.875 3422
-1265.625 1921.875 3422
-1171.875 1921.875 3422
-1078.125 1921.875 3422
-984.375 1921.875 3422
-890.625 1921.875 3422
-796.875 1921.875 3422
-703.125 1921.875 3422
-609.375 1921.875 3422
-515.625 1921.875 3422
-421.875 1921.875 3422
-328.125 1921.875 3422
-234.375 1921.875 3422
-140.625 1921.875 3422
-46.875 1921.875 3422
46.875 1921.875 3422
140.625 1921.875 3422
234.375 1921.875 3422
328.125 1921.875 3422
421.875 1921.875 3422
515.625 1921.875 3422
609.375 1921.875 3422
703.125 1921.875 3422
796.875 1921.875 3422
890.625 1921.875 3422
984.375 1921.875 3422
1078.125 1921.875 3422
1171.875 1921.875 3422
1265.625 1921.875 3422
1359.375 1921.875 3422
1453.125 1921.875 3422
1546.875 1921.875 3422
1640.625 1921.875 3422
1734.375 1921.875 3422
1828.125 1921.875 3422
1921.875 1921.875 3422
2015.625 1921.875 3422
2109.375 1921.875 3422
2203.125 1921.875 3422
2296.875 1921.875 3422
2390.625 1921.875 3422
2484.375 1921.875 3422
2578.125 1921.875 3422
2671.875 1921.875 3422
2765.625 1921.875 3422
2859.375 1921.875 3422
2953.125 1921.875 3422
-2953.125 2015.625 3516
-2859.375 2015.625 3516
-2765.625 2015.625 3516
-2671.875 2015.625 3516
-2578.125 2015.625 3516
-2484.375 2015.625 3516
-2390.625 2015.625 3516
-2296.875 2015.625 3516
-2203.125 2015.625 3516
-2109.375 2015.625 3516
-2015.625 2015.625 3516
-1921.875 2015.625 3516
-1828.125 2015.625 3516
-1734.375 2015.625 3516
-1640.625 2015.625 3516
-1546.875 2015.625 3516
-1453.125 2015.625 3516
-1359.375 2015.625 3516
-1265.625 2015.625 3516
-1171.875 2015.625 3516
-1078.125 2015.625 3516
-984.375 2015.625 3516
-890.625 2015.625 3516
-796.875 2015.625 3516
-703.125 2015.625 3516
-609.375 2015.625 3516
-515.625 2015.625 3516
-421.875 2015.625 3516
-328.125 2015.625 3516
-234.375 2015.625 3516
-140.625 2015.625 3516
-46.875 2015.625 3516
46.875 2015.625 3516
140.625 2015.625 3516
234.375 2015.625 3516
328.125 2015.625 3516
421.875 2015.625 3516
515.625 2015.625 3516
609.375 2015.625 3516
703.125 2015.625 3516
796.875 2015.625 3516
890.625 2015.625 3516
984.375 2015.625 3516
1078.125 2015.625 3516
1171.875 2015.625 3516
1265.625 2015.625 3516
1359.375 2015.625 3516
1453.125 2015.625 3516
1546.875 2015.625 3516
1640.625 2015.625 3516
1734.375 2015.625 3516
1828.125 2015.625 3516
1921.875 2015.625 3516
2015.625 2015.625 3516
2109.375 2015.625 3516
2203.125 2015.625 3516
2296.875 2015.625 3516
2390.625 2015.625 3516
2484.375 2015.625 3516
2578.125 2015.625 3516
2671.875 2015.625 3516
2765.625 2015.625 3516
2859.375 2015.625 3516
2953.125 2015.625 3516
-2953.125 2109.375 3609
-2859.375 2109.375 3609
-2765.625 2109.375 3609
-2671.875 2109.375 3609
-2578.125 2109.375 3609
-2484.375 2109.375 3609
-2390.625 2109.375 3609
-2296.875 2109.375 3609
-2203.125 2109.375 3609
-2109.375 2109.375 3609
-2015.625 2109.375 3609
-1921.875 2109.375 3609
-1828.125 2109.375 3609
-1734.375 2109.375 3609
-1640.625 2109.375 3609
-1546.875 2109.375 3609
-1453.125 2109.375 3609
-1359.375 2109.375 3609
-1265.625 2109.375 3609
-1171.875 2109.375 3609
-1078.125 2109.375 3609
-984.375 2109.375 3609
-890.625 2109.375 3609
-796.875 2109.375 3609
-703.125 2109.375 3609
-609.375 2109.375 3609
-515.625 2109.375 3609
-421.875 2109.375 3609
-328.125 2109.375 3609
-234.375 2109.375 3609
-140.625 2109.375 3609
-46.875 2109.375 3609
46.875 2109.375 3609
140.625 2109.375 3609
234.375 2109.375 3609
328.125 2109.375 3609
421.875 2109.375 3609
515.625 2109.375 3609
609.375 2109.375 3609
703.125 2109.375 3609
796.875 2109.375 3609
890.625 2109.375 3609
984.375 2109.375 3609
1078.125 2109.375 3609
1171.875 2109.375 3609
1265.625 2109.375 3609
1359.375 2109.375 3609
1453.125 2109.375 3609
1546.875 2109.375 3609
1640.625 2109.375 3609
1734.375 2109.375 3609
1828.125 2109.375 3609
1921.875 2109.375 3609
2015.625 2109.375 3609
2109.375 2109.375 3609
2203.125 2109.375 3609
2296.875 2109.375 3609
2390.625 2109.375 3609
2484.375 2109.375 3609
2578.125 2109.375 3609
2671.875 2109.375 3609
2765.625 2109.375 3609
2859.375 2109.375 3609
2953.125 2109.375 3609
-2953.125 2203.125 3703
-2859.375 2203.125 3703
-2765.625 2203.125 3703
-2671.875 2203.125 3703
-2578.125 2203.125 3703
-2484.375 2203.125 3703
-2390.625 2203.125 3703
-2296.875 2203.125 3703
-2203.125 2203.125 3703
-2109.375 2203.125 3703
-2015.625 2203.125 3703
-1921.875 2203.125 3703
-1828.125 2203.125 3703
-1734.375 2203.125 3703
-1640.625 2203.125 3703
-1546.875 2203.125 3703
-1453.125 2203.125 3703
-1359.375 2203.125 3703
-1265.625 2203.125 3703
-1171.875 2203.125 3703
-1078.125 2203.125 3703
-984.375 2203.125 3703
-890.625 2203.125 3703
-796.875 2203.125 3703
-703.125 2203.125 3703
-609.375 2203.125 3703
-515.625 2203.125 3703
-421.875 2203.125 3703
-328.125 2203.125 3703
-234.375 2203.125 3703
-140.625 2203.125 3703
-46.875 2203.125 3703
46.875 2203.125 3703
140.625 2203.125 3703
234.375 2203.125 3703
328.125 2203.125 3703
421.875 2203.125 3703
515.625 2203.125 3703
609.375 2203.125 3703
703.125 2203.125 3703
796.875 2203.125 3703
890.625 2203.125 3703
984.375 2203.125 3703
1078.125 2203.125 3703
1171.875 2203.125 3703
1265.625 2203.125 3703
1359.375 2203.125 3703
1453.125 2203.125 3703
1546.875 2203.125 3703
1640.625 2203.125 3703
1734.375 2203.125 3703
1828.125 2203.125 3703
1921.875 2203.125 3703
2015.625 2203.125 3703
2109.375 2203.125 3703
2203.125 2203.125 3703
2296.875 2203.125 3703
2390.625 2203.125 3703
2484.375 2203.125 3703
2578.125 2203.125 3703
2671.875 2203.125 3703
2765.625 2203.125 3703
2859.375 2203.125 3703
2953.125 2203.125 3703
-2953.125 2296.875 3797
-2859.375 2296.875 3797
-2765.625 2296.875 3797
-2671.875 2296.875 3797
-2578.125 2296.875 3797
-2484.375 2296.875 3797
-2390.625 2296.875 3797
-2296.875 2296.875 3797
-2203.125 2296.875 3797
-2109.375 2296.875 3797
-2015.625 2296.875 3797
-1921.875 2296.875 3797
-1828.125 2296.875 3797
-1734.375 2296.875 3797
-1640.625 2296.875 3797
-1546.875 2296.875 3797
-1453.125 2296.875 3797
-1359.375 2296.875 3797
-1265.625 2296.875 3797
-1171.875 2296.875 3797
-1078.125 2296.875 3797
-984.375 2296.875 3797
-890.625 2296.875 3797
-796.875 2296.875 3797
-703.125 2296.875 3797
-609.375 2296.875 3797
-515.625 2296.875 3797
-421.875 2296.875 3797
-328.125 2296.875 3797
-234.375 2296.875 3797
-140.625 2296.875 3797
-46.875 2296.875 3797
46.875 2296.875 3797
140.625 2296.875 3797
234.375 2296.875 3797
328.125 2296.875 3797
421.875 2296.875 3797
515.625 2296.875 3797
609.375 2296.875 3797
703.125 2296.875 3797
796.875 2296.875 3797
890.625 2296.875 3797
984.375 2296.875 3797
1078.125 2296.875 3797
1171.875 2296.875 3797
1265.625 2296.875 3797
1359.375 2296.875 3797
1453.125 2296.875 3797
1546.875 2296.875 3797
1640.625 2296.875 3797
1734.375 2296.875 3797
1828.125 2296.875 3797
1921.875 2296.875 3797
2015.625 2296.875 3797
2109.375 2296.875 3797
2203.125 2296.875 3797
2296.875 2296.875 3797
2390.625 2296.875 3797
2484.375 2296.875 3797
2578.125 2296.875 3797
2671.875 2296.875 3797
2765.625 2296.875 3797
2859.375 2296.875 3797
2953.125 2296.875 3797
-2953.125 2390.625 3891
-2859.375 2390.625 3891
-2765.625 2390.625 3891
-2671.875 2390.625 3891
-2578.125 2390.625 3891
-2484.375 2390.625 3891
-2390.625 2390.625 3891
-2296.875 2390.625 3891
-2203.125 2390.625 3891
-2109.375 2390.625 3891
-2015.625 2390.625 3891
-1921.875 2390.625 3891
-1828.125 2390.625 3891
-1734.375 2390.625 3891
-1640.625 2390.625 3891
-1546.875 2390.625 3891
-1453.125 2390.625 3891
-1359.375 2390.625 3891
-1265.625 2390.625 3891
-1171.875 2390.625 3891
-1078.125 2390.625 3891
-984.375 2390.625 3891
-890.625 2390.625 3891
-796.875 2390.625 3891
-703.125 2390.625 3891
-609.375 2390.625 3891
-515.625 2390.625 3891
-421.875 2390.625 3891
-328.125 2390.625 3891
-234.375 2390.625 3891
-140.625 2390.625 3891
-46.875 2390.625 3891
46.875 2390.625 3891
140.625 2390.625 3891
234.375 2390.625 3891
328.125 2390.625 3891
421.875 2390.625 3891
515.625 2390.625 3891
609.375 2390.625 3891
703.125 2390.625 3891
796.875 2390.625 3891
890.625 2390.625 3891
984.375 2390.625 3891
1078.125 2390.625 3891
1171.875 2390.625 3891
1265.625 2390.625 3891
1359.375 2390.625 3891
1453.125 2390.625 3891
1546.875 2390.625 3891
1640.625 2390.625 3891
1734.375 2390.625 3891
1828.125 2390.625 3891
1921.875 2390.625 3891
2015.625 2390.625 3891
2109.375 2390.625 3891
2203.125 2390.625 3891
2296.875 2390.625 3891
2390.625 2390.625 3891
2484.375 2390.625 3891
2578.125 2390.625 3891
2671.875 2390.625 3891
2765.625 2390.625 3891
2859.375 2390.625 3891
2953.125 2390.625 3891
-2953.125 2484.375 3984
-2859.375 2484.375 3984
-2765.625 2484.375 3984
-2671.875 2484.375 3984
-2578.125 2484.375 3984
-2484.375 2484.375 3984
-2390.625 2484.375 3984
-2296.875 2484.375 3984
-2203.125 2484.375 3984
-2109.375 2484.375 3984
-2015.625 2484.375 3984
-1921.875 2484.375 3984
-1828.125 2484.375 3984
-1734.375 2484.375 3984
-1640.625 2484.375 3984
-1546.875 2484.375 3984
-1453.125 2484.375 3984
-1359.375 2484.375 3984
-1265.625 2484.375 3984
-1171.875 2484.375 3984
-1078.125 2484.375 3984
-984.375 2484.375 3984
-890.625 2484.375 3984
-796.875 2484.375 3984
-703.125 2484.375 3984
-609.375 2484.375 3984
-515.625 2484.375 3984
-421.875 2484.375 3984
-328.125 2484.375 3984
-234.375 2484.375 3984
-140.625 2484.375 3984
-46.875 2484.375 3984
46.875 2484.375 3984
140.625 2484.375 3984
234.375 2484.375 3984
328.125 2484.375 3984
421.875 2484.375 3984
515.625 2484.375 3984
609.375 2484.375 3984
703.125 2484.375 3984
796.875 2484.375 3984
890.625 2484.375 3984
984.375 2484.375 3984
1078.125 2484.375 3984
1171.875 2484.375 3984
1265.625 2484.375 3984
1359.375 2484.375 3984
1453.125 2484.375 3984
1546.875 2484.375 3984
1640.625 2484.375 3984
1734.375 2484.375 3984
1828.125 2484.375 3984
1921.875 2484.375 3984
2015.625 2484.375 3984
2109.375 2484.375 3984
2203.125 2484.375 3984
2296.875 2484.375 3984
2390.625 2484.375 3984
2484.375 2484.375 3984
2578.125 2484.375 3984
2671.875 2484.375 3984
2765.625 2484.375 3984
2859.375 2484.375 3984
2953.125 2484.375 3984
-2953.125 2578.125 4078
-2859.375 2578.125 4078
-2765.625 2578.125 4078
-2671.875 2578.125 4078
-2578.125 2578.125 4078
-2484.375 2578.125 4078
-2390.625 2578.125 4078
-2296.875 2578.125 4078
-2203.125 2578.125 4078
-2109.375 2578.125 4078
-2015.625 2578.125 4078
-1921.875 2578.125 4078
-1828.125 2578.125 4078
-1734.375 2578.125 4078
-1640.625 2578.125 4078
-1546.875 2578.125 4078
-1453.125 2578.125 4078
-1359.375 2578.125 4078
-1265.625 2578.125 4078
-1171.875 2578.125 4078
-1078.125 2578.125 4078
-984.375 2578.125 4078
-890.625 2578.125 4078
-796.875 2578.125 4078
-703.125 2578.125 4078
-609.375 2578.125 4078
-515.625 2578.125 4078
-421.875 2578.125 4078
-328.125 2578.125 4078
-234.375 2578.125 4078
-140.625 2578.125 4078
-46.875 2578.125 4078
46.875 2578.125 4078
140.625 2578.125 4078
234.375 2578.125 4078
328.125 2578.125 4078
421.875 2578.125 4078
515.625 2578.125 4078
609.375 2578.125 4078
703.125 2578.125 4078
796.875 2578.125 4078
890.625 2578.125 4078
984.375 2578.125 4078
1078.125 2578.125 4078
1171.875 2578.125 4078
1265.625 2578.125 4078
1359.375 2578.125 4078
1453.125 2578.125 4078
1546.875 2578.125 4078
1640.625 2578.125 4078
1734.375 2578.125 4078
1828.125 2578.125 4078
1921.875 2578.125 4078
2015.625 2578.125 4078
2109.375 2578.125 4078
2203.125 2578.125 4078
2296.875 2578.125 4078
2390.625 2578.125 4078
2484.375 2578.125 4078
2578.125 2578.125 4078
2671.875 2578.125 4078
2765.625 2578.125 4078
2859.375 2578.125 4078
2953.125 2578.125 4078
-2953.125 2671.875 4172
-2859.375 2671.875 4172
-2765.625 2671.875 4172
-2671.875 2671.875 4172
-2578.125 2671.875 4172
-2484.375 2671.875 4172
-2390.625 2671.875 4172
-2296.875 2671.875 4172
-2203.125 2671.875 4172
-2109.375 2671.875 4172
-2015.625 2671.875 4172
-1921.875 2671.875 4172
-1828.125 2671.875 4172
-1734.375 2671.875 4172
-1640.625 2671.875 4172
-1546.875 2671.875 4172
-1453.125 2671.875 4172
-1359.375 2671.875 4172
-1265.625 2671.875 4172
-1171.875 2671.875 4172
-1078.125 2671.875 4172
-984.375 2671.875 4172
-890.625 2671.875 4172
-796.875 2671.875 4172
-703.125 2671.875 4172
-609.375 2671.875 4172
-515.625 2671.875 4172
-421.875 2671.875 4172
-328.125 2671.875 4172
-234.375 2671.875 4172
-140.625 2671.875 4172
-46.875 2671.875 4172
46.875 2671.875 4172
140.625 2671.875 4172
234.375 2671.875 4172
328.125 2671.875 4172
421.875 2671.875 4172
515.625 2671.875 4172
609.375 2671.875 4172
703.125 2671.875 4172
796.875 2671.875 4172
890.625 2671.875 4172
984.375 2671.875 4172
1078.125 2671.875 4172
1171.875 2671.875 4172
1265.625 2671.875 4172
1359.375 2671.875 4172
1453.125 2671.875 4172
1546.875 2671.875 4172
1640.625 2671.875 4172
1734.375 2671.875 4172
1828.125 2671.875 4172
1921.875 2671.875 4172
2015.625 2671.875 4172
2109.375 2671.875 4172
2203.125 2671.875 4172
2296.875 2671.875 4172
2390.625 2671.875 4172
2484.375 2671.875 4172
2578.125 2671.875 4172
2671.875 2671.875 4172
2765.625 2671.875 4172
2859.375 2671.875 4172
2953.125 2671.875 4172
-2953.125 2765.625 4266
-2859.375 2765.625 4266
-2765.625 2765.625 4266
-2671.875 2765.625 4266
-2578.125 2765.625 4266
-2484.375 2765.625 4266
-2390.625 2765.625 4266
-2296.875 2765.625 4266
-2203.125 2765.625 4266
-2109.375 2765.625 4266
-2015.625 2765.625 4266
-1921.875 2765.625 4266
-1828.125 2765.625 4266
-1734.375 2765.625 4266
-1640.625 2765.625 4266
-1546.875 2765.625 4266
-1453.125 2765.625 4266
-1359.375 2765.625 4266
-1265.625 2765.625 4266
-1171.875 2765.625 4266
-1078.125 2765.625 4266
-984.375 2765.625 4266
-890.625 2765.625 4266
-796.875 2765.625 4266
-703.125 2765.625 4266
-609.375 2765.625 4266
-515.625 2765.625 4266
-421.875 2765.625 4266
-328.125 2765.625 4266
-234.375 2765.625 4266
-140.625 2765.625 4266
-46.875 2765.625 4266
46.875 2765.625 4266
140.625 2765.625 4266
234.375 2765.625 4266
328.125 2765.625 4266
421.875 2765.625 4266
515.625 2765.625 4266
609.375 2765.625 4266
703.125 2765.625 4266
796.875 2765.625 4266
890.625 2765.625 4266
984.375 2765.625 4266
1078.125 2765.625 4266
1171.875 2765.625 4266
1265.625 2765.625 4266
1359.375 2765.625 4266
1453.125 2765.625 4266
1546.875 2765.625 4266
1640.625 2765.625 4266
1734.375 2765.625 4266
1828.125 2765.625 4266
1921.875 2765.625 4266
2015.625 2765.625 4266
2109.375 2765.625 4266
2203.125 2765.625 4266
2296.875 2765.625 4266
2390.625 2765.625 4266
2484.375 2765.625 4266
2578.125 2765.625 4266
2671.875 2765.625 4266
2765.625 2765.625 4266
2859.375 2765.625 4266
2953.125 2765.625 4266
-2953.125 2859.375 4359
-2859.375 2859.375 4359
-2765.625 2859.375 4359
-2671.875 2859.375 4359
-2578.125 2859.375 4359
-2484.375 2859.375 4359
-2390.625 2859.375 4359
-2296.875 2859.375 4359
-2203.125 2859.375 4359
-2109.375 2859.375 4359
-2015.625 2859.375 4359
-1921.875 2859.375 4359
-1828.125 2859.375 4359
-1734.375 2859.375 4359
-1640.625 2859.375 4359
-1546.875 2859.375 4359
-1453.125 2859.375 4359
-1359.375 2859.375 4359
-1265.625 2859.375 4359
-1171.875 2859.375 4359
-1078.125 2859.375 4359
-984.375 2859.375 4359
-890.625 2859.375 4359
-796.875 2859.375 4359
-703.125 2859.375 4359
-609.375 2859.375 4359
-515.625 2859.375 4359
-421.875 2859.375 4359
-328.125 2859.375 4359
-234.375 2859.375 4359
-140.625 2859.375 4359
-46.875 2859.375 4359
46.875 2859.375 4359
140.625 2859.375 4359
234.375 2859.375 4359
328.125 2859.375 4359
421.875 2859.375 4359
515.625 2859.375 4359
609.375 2859.375 4359
703.125 2859.375 4359
796.875 2859.375 4359
890.625 2859.375 4359
984.375 2859.375 4359
1078.125 2859.375 4359
1171.875 2859.375 4359
1265.625 2859.375 4359
1359.375 2859.375 4359
1453.125 2859.375 4359
1546.875 2859.375 4359
1640.625 2859.375 4359
1734.375 2859.375 4359
1828.125 2859.375 4359
1921.875 2859.375 4359
2015.625 2859.375 4359
2109.375 2859.375 4359
2203.125 2859.375 4359
2296.875 2859.375 4359
2390.625 2859.375 4359
2484.375 2859.375 4359
2578.125 2859.375 4359
2671.875 2859.375 4359
2765.625 2859.375 4359
2859.375 2859.375 4359
2953.125 2859.375 4359
-2953.125 2953.125 4453
-2859.375 2953.125 4453
-2765.625 2953.125 4453
-2671.875 2953.125 4453
-2578.125 2953.125 4453
-2484.375 2953.125 4453
-2390.625 2953.125 4453
-2296.875 2953.125 4453
-2203.125 2953.125 4453
-2109.375 2953.125 4453
-2015.625 2953.125 4453
-1921.875 2953.125 4453
-1828.125 2953.125 4453
-1734.375 2953.125 4453
-1640.625 2953.125 4453
-1546.875 2953.125 4453
-1453.125 2953.125 4453
-1359.375 2953.125 4453
-1265.625 2953.125 4453
-1171.875 2953.125 4453
-1078.125 2953.125 4453
-984.375 2953.125 4453
-890.625 2953.125 4453
-796.875 2953.125 4453
-703.125 2953.125 4453
-609.375 2953.125 4453
-515.625 2953.125 4453
-421.875 2953.125 4453
-328.125 2953.125 4453
-234.375 2953.125 4453
-140.625 2953.125 4453
-46.875 2953.125 4453
46.875 2953.125 4453
140.625 2953.125 4453
234.375 2953.125 4453
328.125 2953.125 4453
421.875 2953.125 4453
515.625 2953.125 4453
609.375 2953.125 4453
703.125 2953.125 4453
796.875 2953.125 4453
890.625 2953.125 4453
984.375 2953.125 4453
1078.125 2953.125 4453
1171.875 2953.125 4453
1265.625 2953.125 4453
1359.375 2953.125 4453
1453.125 2953.125 4453
1546.875 2953.125 4453
1640.625 2953.125 4453
1734.375 2953.125 4453
1828.125 2953.125 4453
1921.875 2953.125 4453
2015.625 2953.125 4453
2109.375 2953.125 4453
2203.125 2953.125 4453
2296.875 2953.125 4453
2390.625 2953.125 4453
2484.375 2953.125 4453
2578.125 2953.125 4453
2671.875 2953.125 4453
2765.625 2953.125 4453
2859.375 2953.125 4453
2953.125 2953.125 4453
